email,id,idLegislatura,id_evento,nome,siglaPartido,siglaUf,uri,uriPartido,urlFoto
dep.sargentofahur@camara.leg.br,204387,57,75884,Sargento Fahur,PL,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/204387,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204387.jpg
dep.robertomonteiropai@camara.leg.br,220613,57,75884,Roberto Monteiro Pai,PL,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220613,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220613.jpg
dep.pedroaihara@camara.leg.br,220630,57,75884,Pedro Aihara,PP,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/220630,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/220630.jpg
null,226708,57,75884,Allan Garcês,PP,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/226708,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/226708.jpg
dep.marciohonaiser@camara.leg.br,220687,57,75869,Márcio Honaiser,SOLIDARIEDADE,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/220687,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,https://www.camara.leg.br/internet/deputado/bandep/220687.jpg
dep.alfredinho@camara.leg.br,221148,57,75950,Alfredinho,PT,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/221148,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/221148.jpg
dep.antonialucia@camara.leg.br,123756,57,76032,Antônia Lúcia,MDB,AC,https://dadosabertos.camara.leg.br/api/v2/deputados/123756,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/123756.jpg
dep.ricardomaia@camara.leg.br,220694,57,76032,Ricardo Maia,MDB,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/220694,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/220694.jpg
dep.rodrigodazaeli@camara.leg.br,230767,57,76032,Rodrigo da Zaeli,PL,MT,https://dadosabertos.camara.leg.br/api/v2/deputados/230767,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/230767.jpg
dep.thiagoflores@camara.leg.br,220597,57,76036,Thiago Flores,UNIÃO,RO,https://dadosabertos.camara.leg.br/api/v2/deputados/220597,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220597.jpg
dep.yurydoparedao@camara.leg.br,220660,57,76036,Yury do Paredão,MDB,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/220660,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/220660.jpg
dep.danielagrobom@camara.leg.br,220571,57,76037,Daniel Agrobom,PSD,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/220571,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/220571.jpg
null,74141,57,76066,Josias Gomes,PT,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/74141,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/74141.jpg
dep.patrusananias@camara.leg.br,74160,57,76066,Patrus Ananias,PT,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/74160,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/74160.jpg
dep.juliocesar@camara.leg.br,74317,57,76066,Júlio Cesar,PSD,PI,https://dadosabertos.camara.leg.br/api/v2/deputados/74317,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/74317.jpg
null,74356,57,76066,Silas Câmara,Republican,AM,https://dadosabertos.camara.leg.br/api/v2/deputados/74356,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/74356.jpg
dep.leoprates@camara.leg.br,80815,57,76066,Leo Prates,PDT,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/80815,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/80815.jpg
dep.fernandomonteiro@camara.leg.br,92699,57,76066,Fernando Monteiro,Republican,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/92699,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/92699.jpg
dep.pauloabiackel@camara.leg.br,141516,57,76066,Paulo Abi-Ackel,PSDB,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/141516,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/141516.jpg
dep.paulofreirecosta@camara.leg.br,160558,57,76066,Paulo Freire Costa,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/160558,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/160558.jpg
dep.romerorodrigues@camara.leg.br,160629,57,76066,Romero Rodrigues,Podemos,PB,https://dadosabertos.camara.leg.br/api/v2/deputados/160629,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/160629.jpg
dep.marcioalvino@camara.leg.br,178983,57,76066,Marcio Alvino,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/178983,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/178983.jpg
dep.amaroneto@camara.leg.br,204356,57,76066,Amaro Neto,Republican,ES,https://dadosabertos.camara.leg.br/api/v2/deputados/204356,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/204356.jpg
dep.vermelho@camara.leg.br,204396,57,76066,Vermelho,PL,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/204396,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204396.jpg
dep.fernandamelchionna@camara.leg.br,204407,57,76066,Fernanda Melchionna,PSOL,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/204407,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/204407.jpg
dep.christonietto@camara.leg.br,204462,57,76066,Chris Tonietto,PL,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/204462,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204462.jpg
dep.dr.frederico@camara.leg.br,204518,57,76066,Dr. Frederico,PRD,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/204518,https://dadosabertos.camara.leg.br/api/v2/partidos/38010,https://www.camara.leg.br/internet/deputado/bandep/204518.jpg
dep.mariarosas@camara.leg.br,204540,57,76066,Maria Rosas,Republican,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204540,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204540.jpg
null,204573,57,76066,Otto Alencar Filho,PSD,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/204573,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/204573.jpg
dep.jorgegoetten@camara.leg.br,214694,57,76066,Jorge Goetten,Republican,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/214694,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/214694.jpg
dep.camilajara@camara.leg.br,220548,57,76066,Camila Jara,PT,MS,https://dadosabertos.camara.leg.br/api/v2/deputados/220548,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220548.jpg
dep.mauriciomarcon@camara.leg.br,220550,57,76066,Mauricio Marcon,Podemos,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/220550,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220550.jpg
null,220575,57,76066,Sonize Barbosa,PL,AP,https://dadosabertos.camara.leg.br/api/v2/deputados/220575,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220575.jpg
dep.lucianoamaral@camara.leg.br,220581,57,76066,Luciano Amaral,PV,AL,https://dadosabertos.camara.leg.br/api/v2/deputados/220581,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/220581.jpg
dep.brunoganem@camara.leg.br,220635,57,76066,Bruno Ganem,Podemos,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220635,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/220635.jpg
dep.marangoni@camara.leg.br,220648,57,76066,Marangoni,União,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220648,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/220648.jpg
dep.delegadocaveira@camara.leg.br,220673,57,76066,Delegado Caveira,PL,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/220673,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220673.jpg
dep.delegadomatheuslaiola@camara.leg.br,220701,57,76066,Delegado Matheus Laiola,União,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/220701,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220701.jpg
dep.faustosantosjr@camara.leg.br,220712,57,76066,Fausto Santos Jr.,União,AM,https://dadosabertos.camara.leg.br/api/v2/deputados/220712,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220712.jpg
null,223128,57,76066,Rodrigo Estacho,PSD,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/223128,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/223128.jpg
null,225730,57,76066,Enfermeira Ana Paula,Podemos,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/225730,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/225730.jpg
dep.joaocury@camara.leg.br,230957,57,76066,João Cury,MDB,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/230957,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/230957.jpg
null,74095,57,75764,Pauderney Avelino,UNIÃO,AM,https://dadosabertos.camara.leg.br/api/v2/deputados/74095,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/74095.jpg
dep.delegadopaulobilynskyj@camara.leg.br,220654,57,75968,Delegado Paulo Bilynskyj,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220654,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220654.jpg
dep.andrefigueiredo@camara.leg.br,133439,57,76127,André Figueiredo,PDT,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/133439,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/133439.jpg
dep.davidsoares@camara.leg.br,204511,57,76127,David Soares,PODE,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204511,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/204511.jpg
dep.danicunha@camara.leg.br,220603,57,76127,Dani Cunha,PL,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220603,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220603.jpg
dep.fernandomineiro@camara.leg.br,204445,57,76196,Fernando Mineiro,PT,RN,https://dadosabertos.camara.leg.br/api/v2/deputados/204445,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/204445.jpg
dep.marcelvanhattem@camara.leg.br,156190,57,76268,Marcel van Hattem,NOVO,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/156190,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,https://www.camara.leg.br/internet/deputado/bandep/156190.jpg
dep.aguinaldoribeiro@camara.leg.br,160527,57,76268,Aguinaldo Ribeiro,PP,PB,https://dadosabertos.camara.leg.br/api/v2/deputados/160527,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/160527.jpg
dep.pezenti@camara.leg.br,161440,57,76268,Pezenti,MDB,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/161440,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/161440.jpg
dep.carolinedetoni@camara.leg.br,204369,57,76268,Caroline de Toni,PL,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/204369,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204369.jpg
dep.carlosjordy@camara.leg.br,204460,57,76268,Carlos Jordy,PL,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/204460,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204460.jpg
dep.davidsoares@camara.leg.br,204511,57,76268,David Soares,PODE,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204511,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/204511.jpg
dep.fabioteruel@camara.leg.br,220653,57,76268,Fábio Teruel,MDB,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220653,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/220653.jpg
dep.professoralucienecavalcante@camara.leg.br,221338,57,76268,Professora Luciene Cavalcante,PSOL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/221338,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/221338.jpg
dep.gilbertonascimento@camara.leg.br,74270,57,76285,Gilberto Nascimento,PODE,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/74270,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/74270.jpg
dep.pauloguedes@camara.leg.br,204492,57,76285,Paulo Guedes,PT,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/204492,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/204492.jpg
dep.rodrigodazaeli@camara.leg.br,230767,57,76285,Rodrigo da Zaeli,PL,MT,https://dadosabertos.camara.leg.br/api/v2/deputados/230767,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/230767.jpg
dep.delegadocaveira@camara.leg.br,220673,57,76335,Delegado Caveira,PL,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/220673,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220673.jpg
dep.rubenspereirajunior@camara.leg.br,178887,57,76367,Rubens Pereira Júnior,PT,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/178887,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/178887.jpg
null,74095,57,76568,Pauderney Avelino,UNIÃO,AM,https://dadosabertos.camara.leg.br/api/v2/deputados/74095,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/74095.jpg
dep.sidneyleite@camara.leg.br,204557,57,76568,Sidney Leite,PSD,AM,https://dadosabertos.camara.leg.br/api/v2/deputados/204557,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/204557.jpg
dep.celsorussomanno@camara.leg.br,73441,57,76398,Celso Russomanno,REPUBLICANOS,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/73441,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/73441.jpg
dep.atilalins@camara.leg.br,74090,57,76585,Átila Lins,PSD,AM,https://dadosabertos.camara.leg.br/api/v2/deputados/74090,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/74090.jpg
dep.leonardomonteiro@camara.leg.br,74156,57,76585,Leonardo Monteiro,PT,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/74156,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/74156.jpg
dep.juliolopes@camara.leg.br,74253,57,76585,Julio Lopes,PP,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/74253,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/74253.jpg
null,74283,57,76585,Vicentinho,PT,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/74283,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/74283.jpg
dep.clodoaldomagalhaes@camara.leg.br,88256,57,76585,Clodoaldo Magalhães,PV,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/88256,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,https://www.camara.leg.br/internet/deputado/bandep/88256.jpg
dep.anapaulaleao@camara.leg.br,107970,57,76585,Ana Paula Leão,PP,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/107970,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/107970.jpg
dep.pedrolucasfernandes@camara.leg.br,122974,57,76585,Pedro Lucas Fernandes,União,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/122974,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/122974.jpg
dep.carloszarattini@camara.leg.br,141398,57,76585,Carlos Zarattini,PT,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/141398,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/141398.jpg
dep.romerorodrigues@camara.leg.br,160629,57,76585,Romero Rodrigues,Podemos,PB,https://dadosabertos.camara.leg.br/api/v2/deputados/160629,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/160629.jpg
dep.pastoreurico@camara.leg.br,160642,57,76585,Pastor Eurico,PL,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/160642,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/160642.jpg
null,163321,57,76585,Ronaldo Nogueira,Republican,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/163321,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/163321.jpg
dep.diegogarcia@camara.leg.br,178929,57,76585,Diego Garcia,Republican,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/178929,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/178929.jpg
