dataRegistroVoto,deputado_,tipoVoto
2026-05-06T20:44:28,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220652.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36896"",""idLegislatura"":""57"",""email"":""dep.delegadopalumbo@camara.leg.br"",""nome"":""Delegado Palumbo"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220652"",""siglaUf"":""SP"",""siglaPartido"":""PODE"",""id"":""220652""}",Não
2026-05-06T20:44:27,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/178972.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37905"",""idLegislatura"":""57"",""email"":""dep.alexmanente@camara.leg.br"",""nome"":""Alex Manente"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/178972"",""siglaUf"":""SP"",""siglaPartido"":""CIDADANIA"",""id"":""178972""}",Sim
2026-05-06T20:44:26,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220633.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37901"",""idLegislatura"":""57"",""email"":""dep.ricardosalles@camara.leg.br"",""nome"":""Ricardo Salles"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220633"",""siglaUf"":""SP"",""siglaPartido"":""NOVO"",""id"":""220633""}",Não
2026-05-06T20:44:24,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204520.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.junioamaral@camara.leg.br"",""nome"":""Junio Amaral"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204520"",""siglaUf"":""MG"",""siglaPartido"":""PL"",""id"":""204520""}",Não
2026-05-06T20:44:24,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220666.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.coronelmeira@camara.leg.br"",""nome"":""Coronel Meira"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220666"",""siglaUf"":""PE"",""siglaPartido"":""PL"",""id"":""220666""}",Não
2026-05-06T20:44:22,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/139285.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36832"",""idLegislatura"":""57"",""email"":""dep.lidicedamata@camara.leg.br"",""nome"":""Lídice da Mata"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/139285"",""siglaUf"":""BA"",""siglaPartido"":""PSB"",""id"":""139285""}",Sim
2026-05-06T20:44:21,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/141450.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.hugoleal@camara.leg.br"",""nome"":""Hugo Leal"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/141450"",""siglaUf"":""RJ"",""siglaPartido"":""PSD"",""id"":""141450""}",Sim
2026-05-06T20:44:21,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204353.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/38009"",""idLegislatura"":""57"",""email"":""dep.alinegurgel@camara.leg.br"",""nome"":""Aline Gurgel"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204353"",""siglaUf"":""AP"",""siglaPartido"":""UNIÃO"",""id"":""204353""}",Sim
2026-05-06T20:44:20,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/178831.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37903"",""idLegislatura"":""57"",""email"":""dep.andreabdon@camara.leg.br"",""nome"":""André Abdon"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/178831"",""siglaUf"":""AP"",""siglaPartido"":""PP"",""id"":""178831""}",Sim
2026-05-06T20:44:20,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220591.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/38009"",""idLegislatura"":""57"",""email"":""dep.meireserafim@camara.leg.br"",""nome"":""Meire Serafim"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220591"",""siglaUf"":""AC"",""siglaPartido"":""UNIÃO"",""id"":""220591""}",Sim
2026-05-06T20:44:19,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/160976.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.tiririca@camara.leg.br"",""nome"":""Tiririca"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/160976"",""siglaUf"":""SP"",""siglaPartido"":""PSD"",""id"":""160976""}",Sim
2026-05-06T20:44:18,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/74057.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36779"",""idLegislatura"":""57"",""email"":""dep.aliceportugal@camara.leg.br"",""nome"":""Alice Portugal"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/74057"",""siglaUf"":""BA"",""siglaPartido"":""PCdoB"",""id"":""74057""}",Sim
2026-05-06T20:44:18,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/160673.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.giovanicherini@camara.leg.br"",""nome"":""Giovani Cherini"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/160673"",""siglaUf"":""RS"",""siglaPartido"":""PL"",""id"":""160673""}",Não
2026-05-06T20:44:17,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/109429.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/38009"",""idLegislatura"":""57"",""email"":""dep.benesleocadio@camara.leg.br"",""nome"":""Benes Leocádio"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/109429"",""siglaUf"":""RN"",""siglaPartido"":""UNIÃO"",""id"":""109429""}",Sim
2026-05-06T20:44:17,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220616.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36835"",""idLegislatura"":""57"",""email"":""dep.lucianovieira@camara.leg.br"",""nome"":""Luciano Vieira"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220616"",""siglaUf"":""RJ"",""siglaPartido"":""PSDB"",""id"":""220616""}",Sim
2026-05-06T20:44:16,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204535.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36839"",""idLegislatura"":""57"",""email"":""dep.samiabomfim@camara.leg.br"",""nome"":""Sâmia Bomfim"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204535"",""siglaUf"":""SP"",""siglaPartido"":""PSOL"",""id"":""204535""}",Sim
2026-05-06T20:44:13,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220664.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.guilhermeuchoa@camara.leg.br"",""nome"":""Guilherme Uchoa"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220664"",""siglaUf"":""PE"",""siglaPartido"":""PSD"",""id"":""220664""}",Sim
2026-05-06T20:44:11,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220654.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.delegadopaulobilynskyj@camara.leg.br"",""nome"":""Delegado Paulo Bilynskyj"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220654"",""siglaUf"":""SP"",""siglaPartido"":""PL"",""id"":""220654""}",Não
2026-05-06T20:44:11,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220691.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37908"",""idLegislatura"":""57"",""email"":""dep.diegocoronel@camara.leg.br"",""nome"":""Diego Coronel"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220691"",""siglaUf"":""BA"",""siglaPartido"":""REPUBLICANOS"",""id"":""220691""}",Sim
2026-05-06T20:44:08,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204394.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36779"",""idLegislatura"":""57"",""email"":""dep.gervasiomaia@camara.leg.br"",""nome"":""Gervásio Maia"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204394"",""siglaUf"":""PB"",""siglaPartido"":""PCdoB"",""id"":""204394""}",Sim
2026-05-06T20:44:08,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220561.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.delegadakatarina@camara.leg.br"",""nome"":""Delegada Katarina"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220561"",""siglaUf"":""SE"",""siglaPartido"":""PSD"",""id"":""220561""}",Sim
2026-05-06T20:44:07,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/160629.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36896"",""idLegislatura"":""57"",""email"":""dep.romerorodrigues@camara.leg.br"",""nome"":""Romero Rodrigues"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/160629"",""siglaUf"":""PB"",""siglaPartido"":""PODE"",""id"":""160629""}",Sim
2026-05-06T20:44:07,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/178934.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36763"",""idLegislatura"":""57"",""email"":""dep.toninhowandscheer@camara.leg.br"",""nome"":""Toninho Wandscheer"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/178934"",""siglaUf"":""PR"",""siglaPartido"":""PP"",""id"":""178934""}",Sim
2026-05-06T20:44:07,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220650.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36835"",""idLegislatura"":""57"",""email"":""dep.pauloalexandrebarbosa@camara.leg.br"",""nome"":""Paulo Alexandre Barbosa"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220650"",""siglaUf"":""SP"",""siglaPartido"":""PSDB"",""id"":""220650""}",Sim
2026-05-06T20:44:06,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/74090.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.atilalins@camara.leg.br"",""nome"":""Átila Lins"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/74090"",""siglaUf"":""AM"",""siglaPartido"":""PSD"",""id"":""74090""}",Sim
2026-05-06T20:44:05,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/156190.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37901"",""idLegislatura"":""57"",""email"":""dep.marcelvanhattem@camara.leg.br"",""nome"":""Marcel van Hattem"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/156190"",""siglaUf"":""RS"",""siglaPartido"":""NOVO"",""id"":""156190""}",Não
2026-05-06T20:44:03,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204412.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36899"",""idLegislatura"":""57"",""email"":""dep.dr.zachariascalil@camara.leg.br"",""nome"":""Dr. Zacharias Calil"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204412"",""siglaUf"":""GO"",""siglaPartido"":""MDB"",""id"":""204412""}",Sim
2026-05-06T20:44:03,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220612.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36845"",""idLegislatura"":""57"",""email"":""dep.bebeto@camara.leg.br"",""nome"":""Bebeto"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220612"",""siglaUf"":""RJ"",""siglaPartido"":""PP"",""id"":""220612""}",Sim
2026-05-06T20:44:02,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/160635.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36896"",""idLegislatura"":""57"",""email"":""dep.ruycarneiro@camara.leg.br"",""nome"":""Ruy Carneiro"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/160635"",""siglaUf"":""PB"",""siglaPartido"":""PODE"",""id"":""160635""}",Sim
2026-05-06T20:44:02,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204459.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37908"",""idLegislatura"":""57"",""email"":""dep.danieladowaguinho@camara.leg.br"",""nome"":""Daniela do Waguinho"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204459"",""siglaUf"":""RJ"",""siglaPartido"":""REPUBLICANOS"",""id"":""204459""}",Sim
2026-05-06T20:44:02,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220598.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36839"",""idLegislatura"":""57"",""email"":""dep.tarcisiomotta@camara.leg.br"",""nome"":""Tarcísio Motta"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220598"",""siglaUf"":""RJ"",""siglaPartido"":""PSOL"",""id"":""220598""}",Sim
2026-05-06T20:44:01,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/178989.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36896"",""idLegislatura"":""57"",""email"":""dep.renataabreu@camara.leg.br"",""nome"":""Renata Abreu"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/178989"",""siglaUf"":""SP"",""siglaPartido"":""PODE"",""id"":""178989""}",Sim
2026-05-06T20:44:01,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/230765.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36779"",""idLegislatura"":""57"",""email"":""dep.enfermeirarejane@camara.leg.br"",""nome"":""Enfermeira Rejane"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/230765"",""siglaUf"":""RJ"",""siglaPartido"":""PCdoB"",""id"":""230765""}",Sim
2026-05-06T20:44:00,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/121948.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37903"",""idLegislatura"":""57"",""email"":""dep.adrianodobaldy@camara.leg.br"",""nome"":""Adriano do Baldy"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/121948"",""siglaUf"":""GO"",""siglaPartido"":""PP"",""id"":""121948""}",Sim
2026-05-06T20:44:00,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/141533.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36832"",""idLegislatura"":""57"",""email"":""dep.rodrigorollemberg@camara.leg.br"",""nome"":""Rodrigo Rollemberg"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/141533"",""siglaUf"":""DF"",""siglaPartido"":""PSB"",""id"":""141533""}",Sim
2026-05-06T20:43:59,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220550.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.mauriciomarcon@camara.leg.br"",""nome"":""Mauricio Marcon"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220550"",""siglaUf"":""RS"",""siglaPartido"":""PL"",""id"":""220550""}",Não
2026-05-06T20:43:57,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220656.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.fernandapessoa@camara.leg.br"",""nome"":""Fernanda Pessoa"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220656"",""siglaUf"":""CE"",""siglaPartido"":""PSD"",""id"":""220656""}",Sim
2026-05-06T20:43:53,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/88256.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36851"",""idLegislatura"":""57"",""email"":""dep.clodoaldomagalhaes@camara.leg.br"",""nome"":""Clodoaldo Magalhães"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/88256"",""siglaUf"":""PE"",""siglaPartido"":""PV"",""id"":""88256""}",Sim
2026-05-06T20:43:53,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204387.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.sargentofahur@camara.leg.br"",""nome"":""Sargento Fahur"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204387"",""siglaUf"":""PR"",""siglaPartido"":""PL"",""id"":""204387""}",Não
2026-05-06T20:43:51,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220669.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37903"",""idLegislatura"":""57"",""email"":""dep.luladafonte@camara.leg.br"",""nome"":""Lula da Fonte"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220669"",""siglaUf"":""PE"",""siglaPartido"":""PP"",""id"":""220669""}",Sim
2026-05-06T20:43:49,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204489.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36832"",""idLegislatura"":""57"",""email"":""dep.roberiomonteiro@camara.leg.br"",""nome"":""Robério Monteiro"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204489"",""siglaUf"":""CE"",""siglaPartido"":""PSB"",""id"":""204489""}",Sim
2026-05-06T20:43:47,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204408.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37903"",""idLegislatura"":""57"",""email"":""dep.gustinhoribeiro@camara.leg.br"",""nome"":""Gustinho Ribeiro"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204408"",""siglaUf"":""SE"",""siglaPartido"":""PP"",""id"":""204408""}",Sim
2026-05-06T20:43:46,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204488.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.celiostudart@camara.leg.br"",""nome"":""Célio Studart"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204488"",""siglaUf"":""CE"",""siglaPartido"":""PSD"",""id"":""204488""}",Sim
2026-05-06T20:43:45,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220555.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36779"",""idLegislatura"":""57"",""email"":""dep.daianasantos@camara.leg.br"",""nome"":""Daiana Santos"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220555"",""siglaUf"":""RS"",""siglaPartido"":""PCdoB"",""id"":""220555""}",Sim
2026-05-06T20:43:41,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/178964.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.heitorschuch@camara.leg.br"",""nome"":""Heitor Schuch"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/178964"",""siglaUf"":""RS"",""siglaPartido"":""PSD"",""id"":""178964""}",Sim
2026-05-06T20:43:32,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204365.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37901"",""idLegislatura"":""57"",""email"":""dep.gilsonmarques@camara.leg.br"",""nome"":""Gilson Marques"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204365"",""siglaUf"":""SC"",""siglaPartido"":""NOVO"",""id"":""204365""}",Não
2026-05-06T20:43:28,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204456.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36899"",""idLegislatura"":""57"",""email"":""dep.gutembergreis@camara.leg.br"",""nome"":""Gutemberg Reis"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204456"",""siglaUf"":""RJ"",""siglaPartido"":""MDB"",""id"":""204456""}",Sim
2026-05-06T20:43:28,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220673.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.delegadocaveira@camara.leg.br"",""nome"":""Delegado Caveira"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220673"",""siglaUf"":""PA"",""siglaPartido"":""PL"",""id"":""220673""}",Não
